,movie_name,id,short_comment,score,comment_time,votes,Fake,Marker1,Marker2,Marker3,Marker4,Marker5
82,送你一朵小红花,邓安庆,真挚动人，让人泪目，但并不一味让人悲痛。两位少年之间的情感，易烊千玺和刘浩存表演得非常自然，让人忍不住随之情绪起伏。朱媛媛和高亚麟不愧是戏骨，细节处理得细腻生动。雨夜表白、父子冲突……几场对戏都不错。很喜欢！,4,2020-12-31 21:51:51,149,0,0,0,0,0,0
83,送你一朵小红花,谁知黑择明,送你一朵小红花,5,2021-04-04 02:01:12,247,1,1,1,0,1,1
84,送你一朵小红花,fanansheng,《小红花》的质量这么好，远超出我的预期了，可能是今年质量最好的片子，推荐大家一定要看下。易烊千玺这几年的片子，质量都很不错啊，演技越来越好了，已经是实力演员了，牛。小花刘浩存演的也很好，比之前《一秒钟》里的表现好，其他几个老戏骨的配戏，也杠杠的啊。厉害了！,5,2020-12-31 20:34:07,268,0,0,0,0,0,0
85,送你一朵小红花,常开心常健康,选择在2020年这个caodan的年末的最后一天看小红花，大概就是对自己过去不放弃更努力生活的最好的奖励。影片开头是被两个小年轻的甜甜生活和风趣幽默的一家人而开颜，后面随着剧情推进，影院里开始不时响起抽泣声，你走进每一个抗癌群众的生活，仿佛有一种力量牵引。这部片子其实本质不是在讲抗癌，而是在讲围绕一个抗癌家庭周遭所展开的情感纽带。最后真的有被治愈。从影院出来第一件事，打了一个电话回家里，和爸妈报声平安。2021，欢迎你！,5,2020-12-31 21:55:00,273,0,0,0,0,0,0
86,送你一朵小红花,后自愈,人群中唯唯诺诺的壁花、隐忍或爆发的哭戏、上了大学之后的成熟男孩，易烊千玺都能一一应对。玩世不恭却不招人反感，这个度拿捏得很好。天赋和运气，他都有了。韩延的发挥一向挺稳，欢快与悲情基调交错，也没有说教意味。其实除了癌症的部分想额外说一下韦一航的父母，他们可真好啊。尊重孩子的选择，把孩子视为独立个体，从不涉及孩子的情感问题，对，这个片子里没有早恋一说。这一点，是我觉得当下最宝贵的。,4,2020-12-31 22:14:06,128,0,0,0,0,0,0
87,送你一朵小红花,kristy,易烊千玺演技很好👍，好喜欢韦一航跟其父母的戏，这个电影的代入感很强，所有的无奈悲伤欢喜生活的点点滴滴都那么真切，我希望2021年每个好心人都开开心心、心想事成❤,5,2020-12-31 22:14:43,259,0,0,0,0,0,1
88,送你一朵小红花,东北洪常秀,四字团队会选本子，四字争气！最后也为岳岳钱包照片上的小彩虹点赞，给所有认真生活的人都发一朵小红花。,5,2020-12-31 21:31:11,234,0,0,0,0,0,0
89,送你一朵小红花,甜甜甜甜椒,爸爸妈妈真的是太好了，打了儿子一耳光又过来送药，真的是泪目了😷没有刻意的煽情，却很容易共情，会让我不自觉的就想，如果我身边有人生病了，我真的会很难过🥺,5,2020-12-31 22:19:55,255,0,0,0,0,0,0
90,送你一朵小红花,森林深处的一只,生活虽苦，但仍要咬牙坚持，奖励积极面对生活的自己，送你一朵小红花,5,2020-12-31 22:19:47,245,0,0,0,0,0,0
91,送你一朵小红花,MASAMI,要是世界上所有的演员都能明白，演戏越克制，越在细节“轻描淡写”做文章，越动人，就好了。若说有什么缺点，剧情某些地方发展有点跳跃，小毛病，瑕不掩瑜！,5,2020-12-31 20:42:31,259,0,0,0,0,0,0
92,送你一朵小红花,小一,这部电影是生活写实，易烊千玺演出了一个只属于韦一航的韦一航。父母与孩子之间的牵绊也让我想起了自己的父母，在这艰难的生活里，希望我们都找到一朵小红花。,5,2021-04-04 12:53:53,245,0,0,0,0,0,0
93,送你一朵小红花,彻青,笑中有泪，泪里还有着对生活的积极态度。蛮有生活气息的一部电影，小细节很多，能感受到酸甜苦辣。看完感觉蛮温暖的。,5,2020-12-31 22:19:57,239,0,0,0,0,0,0
94,送你一朵小红花,西风凋碧树,最后面对羊群怼脸流泪那一幕真绝了,5,2021-04-04 13:02:05,225,0,0,0,0,0,0
95,送你一朵小红花,支离疏,这部电影是表演的胜利。证明了演员演技全体在线（真的找不出一个拉胯的）后可以将一个在立意和叙事上并无太多新意的电影加成到何等地步。小岳岳的表演算是他无数客串生涯里的最佳吧？整部电影的叙事节奏其实是情绪节奏，所以显得很饱满，煽情处基本比较克制，不招人烦。四字弟弟的表演层次又丰富了，要较真的话当然还有不足，可已经足够撑起角色了，有几个瞬间的感染力真棒。四字的角色设定本身就是对鸡汤正能量的一种反讽，然而最终呈现在电影中的算是萃取过的鸡汤了，从反入正，故事自身的价值扭转，设计得好。总之，韩导越来越成熟了。,4,2020-12-31 20:50:54,170,0,0,0,0,0,0
96,送你一朵小红花,Curie,欠你一张电影票,5,2021-04-04 00:59:17,228,1,1,0,0,1,1
97,送你一朵小红花,超肥玛丽,夏东海哭的太有感染力了，每次都让我泪流满面。还有吃牛肉饭的爸爸，几乎没什么台词但是哭死我了！前半段轻松言情爱情，后半段积极生活珍惜每一天！(岳云鹏说台词字正腔圆但是毫无感情),4,2020-12-31 20:24:05,178,0,0,0,0,0,0
98,送你一朵小红花,旋律Ars,身为医务工作者，我建议不要看这个电影。我是真的绷不住，希望病魔远离所有人。,5,2020-12-31 22:44:45,213,0,0,0,0,0,0
99,送你一朵小红花,佐罗大王🌸,哭得头疼。,5,2020-12-31 20:21:37,227,1,1,1,0,1,1
100,送你一朵小红花,枫叶🍁,温情，笑点多过泪点。韦一航、马小远真实的让我代入了自己，在遇到困难的时候有点丧或者伪装坚强，但总不自觉在最亲的人面前绷不住自己。我们都害怕失去，但失去不可避免，那就好好过好每一天。2020再见了，送你一朵小红花，因为你学会了和自己和解，明年继续加油哦,5,2020-12-31 21:49:25,243,0,0,0,0,0,0
101,送你一朵小红花,朋克林黛玉,我最喜欢的场景其实是父母手牵手过马路的地方，包括平行时空的设定，在某种程度上安慰了我，那段时间真的很怕自己生病或者突然死掉，这个场景让我觉得即使我不在了我爸妈也可以继续生活，我也会想一想平行时空的我是什么样子的，对死亡能够更平静的接受吧。,5,2021-04-04 13:08:04,221,0,0,0,0,0,0
102,送你一朵小红花,明天的记忆,送给积极生活的2020儿们！,5,2020-12-31 22:20:00,214,1,1,1,1,1,1
103,送你一朵小红花,一个好名字,我的2020过的一塌糊涂，但我感谢其中的所有感动和不完美与完美。2021一定要努力一点认真一点。,5,2020-12-31 20:45:38,242,0,0,0,0,0,0
104,送你一朵小红花,進擊的内内DEATH,作为一个脑瘤患者，看完电影后觉得很真实，韦一航的丧，千玺演的很真实，让我想到了我自己。我特别喜欢电影里的家庭氛围，电影强调了癌症病人身边的家人的世界。回想我去年在医院里也是那样的丧，因为术后造成偏瘫，跟植物人没啥区别。和家人乱发脾气…总反复说着我做不到，我不会走路了…但是爸妈依然耐心的陪伴我…小红花不愧是千玺在中戏熏陶过后的作品。表演更成熟了。我带了一大包纸巾去 没想到几乎没用着，电影非常积极，一航也不再是那个蘖了吧唧的人了，积极生活 和社会交流 放开自己。有时打垮自己的不是病痛更是那个丧的自己。克服自己丧的部分，我的医生也一直建议我要乐观 开心过好每一天，不要有思想包袱。2021第一个月底 我会再次去做复查，希望能和一航一样不复发…一直保持下去！2021要做更好的自己。,5,2020-12-31 22:30:04,1256,0,0,0,0,0,0
105,送你一朵小红花,远岫与岚,只能说千玺的演技值得！,5,2020-12-31 22:14:52,208,1,1,1,0,1,1
106,送你一朵小红花,豆豆痘痘,好久没来豆瓣了，因为最近实在是过得太匆忙。今天跨年，也终于能在下班后走进影院安静的看完一场电影，不得不说，我的选择很明智，小红花正如其名，温暖又浪漫，完全没有想象中的充满沉痛与伤感，反而处处惊喜，笑着笑着就哭了，哭着哭着就又笑了，十分奇妙，也充满慰籍，希望这份暖能一直持续下去，这也算是送给自己的一份开年礼物，送我们一朵小红花，2021继续加油！,5,2020-12-31 20:42:12,229,0,0,0,0,0,0
107,送你一朵小红花,jjjj,易烊千玺演技不错,5,2021-04-04 13:08:25,215,1,1,1,1,0,1
108,送你一朵小红花,冰墩子,前笑后泪，非常动人，非常真实的电影,5,2020-12-31 20:38:55,227,1,1,0,1,1,1
109,送你一朵小红花,北茶涪年,影片讲的是抗癌之间的温情故事。希望每位病患看到这部电影后心灵都能被治愈到！韦一航一家的亲情戏真的好戳我！好喜欢,5,2021-04-04 13:15:21,216,0,0,0,0,0,0
110,送你一朵小红花,凯迪拉克漱口杯,太好哭了，作为每天跟肿瘤病人还有他们家属打交道的人我在电影院泣不成声，作为医生我们能做的实在太少了，更多的是患者和家属的付出，他们真的太不容易了，借用影片的片名来说送他们一朵小红花,5,2020-12-31 20:45:35,240,0,0,0,0,0,0
111,送你一朵小红花,海上那点白,2020/12,5,2020-12-31 20:09:51,216,1,1,1,1,1,1
112,送你一朵小红花,三山旧梦,未始有物，天地有大美而无言。,5,2020-12-31 20:15:06,4106,0,0,0,0,0,0
113,送你一朵小红花,朝露i,  艺术源于生活而又高于生活，自己往后也不能再这么丧下去了，积极乐观的面对生活,5,2021-04-04 00:40:56,209,0,0,0,0,0,0
114,送你一朵小红花,跃进,送你一朵小红花  奖励今天主动的你,5,2021-04-04 13:11:36,208,0,0,0,0,0,0
115,送你一朵小红花,豆友205566698,真的是为千玺骄傲，我要一直做你的影迷！真的很自然很自然，电影很温馨而且搞笑，只有经历过，才能更有资格说感同身受吧！生病了难，但家人更难！但一家人一定要坚强一起陪着战胜它2020年快要end了，但我们会迎接新的2021，希望新的一年，能让我心心念念的人好一点，我们一起克服啊,5,2020-12-31 22:44:43,213,0,0,0,0,0,0
116,送你一朵小红花,若若不畏,送你一朵小红花 奖励你 有勇气 主动来和我说话,5,2020-12-31 22:14:46,204,0,0,0,0,0,0
117,送你一朵小红花,fortunateChris,2020最后一部电影,5,2020-12-31 21:30:03,198,1,1,1,1,1,1
118,送你一朵小红花,查斯特的公园,总会有失去，那就把现在每一分钟都过的没有遗憾。😭😭😭,5,2021-04-04 00:41:15,208,0,0,0,0,0,0
119,送你一朵小红花,Sion,好看,5,2021-04-04 01:26:48,201,1,1,1,1,0,1
120,送你一朵小红花,巴塞罗那,一部适合家人，朋友，情侣一起去看的电影，不会后悔，每一个人都演技在线，毫不夸张。,5,2020-12-31 22:24:50,203,0,0,0,0,0,0
121,送你一朵小红花,maria迪,在不平凡的一年即将结束的最后一天去看了小红花，心里暖暖的。抗癌电影没有特意强调悲的部分，一直在给人以希望，让人有继续坚持下去的勇气。演员全部演技在线，舒舒服服的度过了两个小时。,5,2020-12-31 22:19:44,199,0,0,0,0,0,0
122,送你一朵小红花,热心市民闫先森,送你一朵小红花，奖励你人生第一次积极主动，还有这部电影我的三次泪崩。,5,2021-04-04 01:19:03,204,0,0,0,0,0,0
123,送你一朵小红花,木石子,2020最后的眼泪留给“小红花”，希望大家在新的一年开开心心，别再那么“丧”了！,4,2020-12-31 20:26:36,163,0,0,0,0,0,0
124,送你一朵小红花,8.24.,很感人的一部电影，每个演员的演技都在线，好几个点都很好哭，给每一个普通的我们，送你一朵小红花！,5,2020-12-31 20:45:41,207,0,0,0,0,0,0
125,送你一朵小红花,薛定谔的脑子,韩延了不起,5,2020-12-31 20:27:49,204,1,1,0,0,1,1
126,送你一朵小红花,mxs夜蝶,从妈妈得了鼻窦癌到现在整整一年了。怎么过来的我都快忘记了，生活很苦，但也总有希望，送你送我一朵小红花，四字弟弟演技真好呀，比第一部电影更加细腻，演技共情能力好强，女主感觉也比一秒钟好，很漂亮，老戏骨们演技更不用多说了，2020要过去了，2021继续努力加油。🌸,5,2020-12-31 20:45:31,203,0,0,0,0,0,0
127,送你一朵小红花,乍暖,有抚慰人心的力量，尤其放在20与21的交接点。易烊千玺演技太好了，颤抖的手指和蜷缩的身体，细节动人。笑点密度和设置明显增强了也聪明了。彩蛋还蛮多的，韩延要自成宇宙了。男女主角的互动让我想到了《怦然心动》，深夜在动物园边听声音真浪漫啊～（扇完巴掌后父亲的道歉我忍不住哭了，将自己整个人带入了角色，我希望我的父亲能那样，但没有机会了。）,4,2020-12-31 21:18:13,126,0,0,0,0,0,1
128,送你一朵小红花,豆友203343159,有笑有泪，前半段俏皮，后半段剧情急转直下，然而不变的是始终贯穿全片温情的底色和积极向上的主题。没有我担心的刻意煽情，韩延这次很棒，给他一朵小红花，摄影配乐剪辑也都恰如其分。最后当然要夸夸我的易烊千玺，两年的潜心学习让他的表演更加游刃有余，张弛有度，我为你骄傲！,5,2020-12-31 20:42:23,201,0,0,0,0,0,0
129,送你一朵小红花,Mark,看到医院门口没了女儿的父亲，眼泪止不住的流！,4,2021-01-26 00:31:23,113,0,0,0,0,0,0
130,送你一朵小红花,鹿鹿,活着本身就不是一件容易的事儿，要过好每一分每一秒。,5,2021-04-04 00:14:48,173,0,0,0,0,0,0
131,送你一朵小红花,高冷的溧,很好看，有点笑点有泪点，每个演员的演技都很不错，即使是小小的配角。非常推荐,5,2020-12-31 22:24:39,188,0,0,1,0,0,0
132,送你一朵小红花,Escalin,四字真是TF三个里对自己定位最明确的了 有两个片段相当出色 刘的表现很不错 比起一秒钟的表现好太多了,4,2020-12-31 20:22:36,154,0,0,0,0,0,0
133,送你一朵小红花,鲁不逊,谁都会害怕失去，再乐观的人也会有绷不住的那一刻，所以无论如何认真的过好每一天吧，无论悲欢喜乐。,5,2021-04-04 00:02:06,178,0,0,0,0,0,0
134,送你一朵小红花,肥囡,非常好看，值得去看,5,2020-12-31 22:14:38,184,1,1,1,1,0,1
135,送你一朵小红花,芋泥我吃,迟来的打分 车上的隐忍哭泣还有一大家人的饭桌 我认为的高光时刻,5,2021-04-04 13:31:14,172,0,0,0,0,0,0
136,送你一朵小红花,wowo,也就哭了三四次吧？好想积极面对生活啊,5,2021-04-04 00:12:16,178,0,0,0,0,0,0
137,送你一朵小红花,每日CC,"8分 不完美，但是打动我了
低于评分➕一星
亲情触人心底，爱情青涩甜蜜！
告别2020！希望2021一切顺利！
送我一朵小红花❀",5,2020-12-31 22:20:00,182,0,0,0,0,0,0
138,送你一朵小红花,土豆牌,以往跨年，会选择和家人看一部合家欢。但因为今年的特殊情况，选择了这部抗病题材。电影拍得并不沉重，幽默温情、表演可爱、情感饱满，四字弟弟，再次用“眼神”和身体“语言”证明了一个演员的天赋。相比《肿瘤君》，《小红花》有更多对生的渴望，对生命的敬畏，这样的表达，在这个年份显得更温暖人心,5,2020-12-31 20:55:36,190,0,0,0,1,0,0
139,送你一朵小红花,yoyo,好电影。另：我真的非常非常非常喜欢这个电影的名字，“送你一朵小红花，遮住你新添的伤疤。”它太温柔了，像是包含了所有亲人小心翼翼的关怀，病友互相的支撑，以及一切陌生人的暖意。——微博@ 高大芳,5,2020-12-31 20:29:58,3213,0,0,0,0,0,0
140,送你一朵小红花,我叫他小文物,前面真的笑抽了 超级好笑 到中间和后面又好好哭！总之真的太好看了！易烊千玺演技一如既往的稳！🌺🌞,5,2020-12-31 22:24:39,171,1,1,1,1,1,0
141,送你一朵小红花,漙漙,与其害怕失去而唯唯诺诺地生活，不如勇敢去面对和珍惜。,4,2020-12-31 19:57:09,147,0,0,0,0,0,0
142,送你一朵小红花,茶多酚,温馨，治愈，感动,5,2020-12-31 20:28:23,157,1,1,1,1,1,1
143,送你一朵小红花,壹贰叁肆伍,不管有病没病每个人都要努力的活下去。韦一航就是我们生活中的每一个普通人，当我们遇到困难时，要学会认真努力的生活下去。,5,2020-12-31 20:44:06,171,0,0,0,0,0,0
144,送你一朵小红花,无敌的豌豆,再乐观的人也有被生活打垮的那一刹，丧也没什么不好，只是不要丢了向往美好生活的热情，就像那朵永不凋零的小红花，因为你的积极才拥有它。勇敢地去做你想做的吧，大人才考虑傻不傻，小孩只考虑好不好玩。,5,2021-04-04 13:52:40,148,0,0,0,0,0,0
145,送你一朵小红花,一颗好心:),身体健康 就是人生最大的幸福.,5,2021-04-04 00:26:22,159,0,1,0,0,0,0
146,送你一朵小红花,leslie2020,刘浩存真不错,5,2020-12-31 20:19:34,160,1,1,1,1,1,0
147,送你一朵小红花,Zoe,在今天（清明节）这样的时刻看完这部片子，想起自己因癌症去世的父亲，整个电影哭了好几次，拍得很美很戳人。最后小红花的音乐响起，潇洒哥却已经收不到了，短视频里被记录下来的人间之爱，不知道他们之后的生活有没有好起来。生活好难，生活好苟，为了坚持下去，我们需要鸡汤，也需要啤酒；需要亲人情侣朋友间的爱，也需要梦里的、远方的、平行时空里的湖和羊群。,5,2021-04-04 14:13:00,133,0,0,0,0,0,0
148,送你一朵小红花,1128,千玺演技很好，期待新电影！,5,2020-12-31 22:19:54,144,1,1,1,1,1,1
149,送你一朵小红花,大聪,《送你一朵小红花》的层次感拍得很丰富，细节铺垫和编织很多，有亲情有爱情有温情，影片段落之间控制有度，节奏感把握很稳，这是绝症卖惨题材难得的一种克制，从而让影片不会一直处在情绪低谷。而且相反影片前半段那些轻松生动的幽默，让人看到了更多的乐观开朗，后半段也没有完全走狂澜煽情路线，而是让他们坠入更复杂的现实中，去面对那些无法回避的难题，也更凸显男女主角的情感。四字弟弟和刘浩存两人的组合，情感真情流露自然可爱，加分了更多影片意想不到的惊喜，视觉看脸是一场享受。当我们看到处于接近完美年龄和颜值的两人，却要面对现实中病魔带来最大的无力感，生活的磨难没有摧毁他们，而是让他们成为了更坚强的人，在疫情当下，我们不正是需要这样的信念和勇气吗。,4,2021-01-01 16:34:33,67,0,0,0,0,0,0
150,送你一朵小红花,跑起来,救命，开头特别搞笑，后边好感人😭,5,2020-12-31 20:54:24,162,0,0,0,0,0,0
151,送你一朵小红花,橙,这是做过电影院满座的一次 期待2021年的易烊千玺 期待演员易烊千玺,5,2020-12-31 21:19:15,155,1,1,1,1,1,1
152,送你一朵小红花,渡了山河,某些人群似乎总带着滤镜，美剧、国产剧，标签一贴上似乎就已经注定了起点不同。跪久了三个字，贴切不过。我只知道我看到了人性中最柔软的那部分，从那个医院门口前无助的父亲的哭泣中，从韦一航对家人深深的一躬中，从一航父母的温柔与坚强中，从马小远和韦一航的相互救赎中。最后，你我皆是幸运者，且行，且珍惜。,5,2021-04-04 14:03:19,142,0,0,0,0,0,0
153,送你一朵小红花,阿苗i,失去女儿，在医院门口痛哭的父亲太戳泪点了😭,5,2020-12-31 20:29:33,1339,0,0,0,0,0,0
154,送你一朵小红花,隐姓埋名-cat,弟弟的演技越来越好了。最动容是爸妈拍了一天的生活那个视频和父亲在医院门口吃外卖那，眼泪绷不住了,4,2021-04-04 09:47:18,132,0,0,0,0,0,0
155,送你一朵小红花,雖晚,有被电影触动到。,5,2021-04-04 11:30:39,168,0,0,0,0,0,0
156,送你一朵小红花,豆瓣管理員,这么好的片子感觉评分低了些看到一些说套路啥的搞不懂这些人的想法看到了心酸 欢喜 积极也看到了无助健康真好珍惜身边人,5,2021-03-05 20:09:57,104,0,0,0,0,0,0
157,送你一朵小红花,废话连篇,看的首场，感叹亲情的力量。在病痛面前，人与人真的很难感同身受，生病的人和他们的亲属，就像是被放到了孤岛，互相搀扶寻找生机，想活着却又想放弃自己，这种挣扎太真实太好哭了。2021，希望大家都健健康康平平安安快快乐乐。希望我的爸爸妈妈身体健康，我好爱我的爸爸妈妈！,5,2020-12-31 20:45:49,149,0,0,0,0,0,0
158,送你一朵小红花,什么都是假的,韩延还差得远呢，演员们不错～,5,2021-04-04 12:42:30,147,1,1,1,1,1,1
159,送你一朵小红花,居无间,能将绝症题材拍得如此举重若轻。第一场看到全身发麻的戏，是马小远为韦一航在现实世界里打造出一个「远方世界」，比《滚蛋吧！肿瘤君》的幻想还棒，因为更贴地、所以更动人。两位主角像在孤海里拼命挣扎求生之人，他们想逃离、想奔向远方，最终发现，其实对方就是远方。影片高级之处是，它为绝症患者创造了个人世界，又希冀将其轻轻打碎，这是最温柔、最善意的励志。易烊千玺演得太好了，初恋的悸动、懵懂、喜悦，面对亲人的不忍、嗔怒，迎向新生的脆弱与顽强，都非常克制且到位，前途无量。,4,2020-12-31 21:54:18,88,0,0,0,0,0,0
160,送你一朵小红花,玲娜墩子,看完电影我爸给我打电话说在小区门口接我 到家了我妈叫我一起泡脚,5,2020-12-31 22:39:55,149,1,1,1,1,1,1
161,送你一朵小红花,落灰锦鲤,送你一朵小红花🌺,5,2020-12-31 20:45:30,141,1,1,0,1,1,1
162,送你一朵小红花,江湖猴子,纯粹喜欢剪辑，剪的真好啊，哭了。但是4弟弟台词真的听的我…难受。雨中那段告白还有一些台词真的太尬了。,4,2020-12-31 20:10:31,129,0,0,0,0,0,0
163,送你一朵小红花,燮燮,冲着四字弟弟去看的这部电影，白天买票的时候已经没有好位置了。需要说的是虽然是抗癌，但是电影一点儿都不悲情，我觉得很甜很幽默也挺治愈的，是一个温情的故事。所有演员演技在线，四字的台词和表演十分细腻，可以看出他在每个地方都用心揣摩过，相比《少年的你》可以明显感觉，他多了技巧，那段雨中表白的演技真的很绝，虽然经验不多，但是他很松弛，演技高光很多，祝你明年有提名吧。谋女郎比《一秒钟》中的表演进步多了，但是雨中表白那段没有接住四字的戏，但笑容甜啊，小黑脸洗干净了，真漂亮。适合跨年的电影，祝票房大卖吧，好电影值得被更多人看到。,5,2020-12-31 21:39:21,138,0,0,0,0,1,0
164,送你一朵小红花,豆友212709950,温暖跨年,5,2020-12-31 22:20:04,141,1,1,1,1,0,1
165,送你一朵小红花,南团,这种题材并不好拍，过于励志显得假，过于残酷走向丧。《小红花》对这两者间的度拿捏得挺到位，因为它呈现的就是看似互斥实则一体的肉身：没人愿意得病（过得艰辛），但又不会甘心被病魔（生活）轻易击倒。有了这种复杂性，那些看似突然、突兀的举止就变得真实且具有情感冲击力。比如母亲朱媛媛，抠门到五块钱都要计较，当她面对抱着孩子讨钱的妇女，突然情绪崩溃，最后却递出了一百；易烊千玺封上了自己的内心和情感，却在医院突然对插话的人发飙。这些“突变”都是复杂人性的产物，所谓乐观也有绷不住的时刻，绝境中仍有活下去的渴望。其实绝症（患者）在片中只是一个最极致化的象征，实际所指涉的群体要宽泛的多，它指向所有在生活不易的现状下依然与命运死磕，心向远方与海的人们。他们是影片中虚构的父母，也是片末一一出现在纪实画面中的芸芸众生。,4,2020-12-31 22:29:51,114,0,0,0,0,0,0
166,送你一朵小红花,胡汉三又回来了,面对无法改变的未来，我们该怎样做？是积极向上，还是消极堕落，期待小红花，玺帝怎么那么牛逼，他妈的太强了，白衬衣很帅，小光头绝美，剧情前面搞笑后面催泪，伤感又有点甜，又哭又笑，温情治愈，真不错(*๓´╰╯`๓)♡,5,2020-12-31 20:42:22,148,0,0,0,0,0,0
167,送你一朵小红花,婷,温暖感人的好电影，每个演员演得都好，易烊千玺真是一位优秀的青年演员，演技越来越自然，看着舒服，看着精彩，期待他更多好作品,5,2020-12-31 20:42:30,157,0,0,0,0,0,0
168,送你一朵小红花,黄不是是,虽然但是前座的女生全程举着手机抓拍真的很影响观影体验,4,2020-12-31 19:57:19,108,1,1,1,1,1,1
169,送你一朵小红花,傲娇小公主,今天看了《我的姐姐》我才想起来了姑姑就是本片妈妈,5,2021-04-04 03:10:41,139,1,1,1,1,1,1
170,送你一朵小红花,陌陌无闻,---谨以此片献给积极生活的我们,5,2021-04-03 23:49:09,119,0,1,0,0,0,0
171,送你一朵小红花,不想熬夜,刚开始以为就只是一部爱情片，稍稍有点失望。但是到中间直接哭崩，我所有的眼泪都贡献给了电影里面的爸爸妈妈，但哭着哭着偶尔又被逗笑，忍不住会想起爱我的爸妈，亲情永远是最戳我的点。电影说是在讲抗癌，但其实更多的是在告诉我们要积极乐观地面对生活吧，挺好的，因为2020真的很苦。最后还要说一下，易烊千玺很牛逼啊，少你里面惊艳到我的演技完全不是偶然，这部里面甚至又更上一层了。,5,2020-12-31 20:42:15,145,0,0,0,0,0,0
172,送你一朵小红花,Aerial,说觉得别人哭得稀里哗啦腔都不敢开的人，想也不会对电影有什么好评价，因为压根没有共情能力。特别喜欢里面的家庭戏，父母老人对孩子的爱，太羡慕了。一个看似一无所有的人其实非常富足，富足之后却还是一无所有。有被鼓舞到，易烊千玺真的很棒👍🏻,5,2021-01-17 00:13:56,136,0,0,0,0,0,0
173,送你一朵小红花,撷云,看完少年的你的确会怀疑易烊千玺的演技是否是偶然，看完这部小红花不得不承认他的演技是真的灵。,5,2020-12-31 20:55:02,117,1,1,1,1,1,1
174,送你一朵小红花,bestime,冲这个彩蛋，多加一颗星,5,2021-04-03 23:48:32,117,1,1,1,1,1,1
175,送你一朵小红花,白桃乌龙不加糖,笑中带泪，韦一航谈恋爱真的好苏！！！！,5,2020-12-31 22:19:45,139,1,1,1,1,1,1
176,送你一朵小红花,闻,说2020年最好的院线电影应该没毛病，毕竟也没上映几部,5,2020-12-31 20:45:38,133,1,1,1,1,1,1
177,送你一朵小红花,momo,强烈推荐！！！太好看啦，十八线小县城，我是经常会去那个商场挨着影院楼层的，重来没有见过那么多人，检票时队排了老长，我妈说过年去都没有见那么多人，厅里满满当当，最前排，角落都坐满了人，太热情了。电影好多笑点，是不是一阵笑，易烊千玺演技真的又进步好多，感觉他就是韦一航，在向你诉说属于他的故事，让人不由自主跟着他的视角走，该笑的时候笑，该哭的时候哭，太厉害了。在这个不太友好的2020快要离开之时，送自己一朵小红花，迎接崭新的2021吧！,5,2020-12-31 22:09:22,135,0,0,0,0,0,0
178,送你一朵小红花,迈迈远灯行,最動容的，是父母拍了“兒子不在後”的一天，來回答韋一航的問題。生活還要繼續，而活著依然值得。,4,2021-03-06 18:32:25,64,0,0,1,0,0,0
179,送你一朵小红花,？？？,人活着，活的就是个精气神！有笑有泪，温情动人！好看！,5,2020-12-31 22:19:54,136,1,1,1,1,1,1
